0.005
0.9300	197	7.407
0.9350	197	7.407
0.9400	194	7.407
0.9450	190	7.407
0.9500	181	7.407
0.9550	186	7.407
0.9600	217	7.407
0.9650	267	7.407
0.9700	342	7.407
0.9750	413	7.407
0.9800	477	7.407
0.9850	511	7.407
0.9900	547	7.407
0.9950	571	7.407
1.0000	581	7.407
1.0050	608	3.636
1.0100	592	3.636
1.0150	551	3.636
1.0200	512	3.636
1.0250	468	3.636
1.0300	426	3.636
1.0350	322	3.636
1.0400	262	3.636
1.0450	239	3.636
1.0500	223	3.636
1.0550	211	3.636
1.0600	207	3.636
1.0650	202	3.636
1.0700	198	3.636
1.0750	196	3.636
1.0800	192	3.636
1.0850	191	3.636
1.0900	195	3.636
1.0950	197	3.636
1.1000	199	3.636
1.1050	199	3.636
1.1100	202	3.636
1.1150	204	3.636
1.1200	208	3.636
1.1250	211	3.636
1.1300	215	3.636
1.1350	227	3.636
1.1400	255	3.636
1.1450	304	3.636
1.1500	370	3.636
1.1550	445	3.636
1.1600	515	3.636
1.1650	567	3.636
1.1700	611	3.636
1.1750	648	3.636
1.1800	677	3.636
1.1850	695	3.636
1.1900	688	3.636
1.1950	664	3.636
1.2000	627	3.636
1.2050	566	3.636
1.2100	525	3.636
1.2150	562	3.636
1.2200	582	3.636
1.2250	591	3.636
1.2300	584	3.636
1.2350	575	3.636
1.2400	568	3.636
1.2450	559	3.636
1.2500	551	3.636
1.2550	539	3.922
1.2600	529	3.922
1.2650	480	3.922
1.2700	391	3.922
1.2750	316	3.922
1.2800	269	3.922
1.2850	244	3.922
1.2900	227	3.922
1.2950	215	3.922
1.3000	206	3.922
1.3050	199	3.922
1.3100	198	3.922
1.3150	196	3.922
1.3200	197	3.922
1.3250	196	3.922
1.3300	194	3.922
1.3350	193	3.922
1.3400	193	3.922
1.3450	194	3.922
1.3500	194	3.922
1.3550	194	3.922
1.3600	195	3.922
1.3650	196	3.922
1.3700	196	3.922
1.3750	195	3.922
1.3800	193	3.922
1.3850	194	3.922
1.3900	191	3.922
1.3950	188	3.922
1.4000	185	3.922
1.4050	182	3.922
1.4100	177	3.922
1.4150	173	3.922
1.4200	176	3.922
1.4250	185	3.922
1.4300	197	3.922
1.4350	211	3.922
1.4400	225	3.922
1.4450	243	3.922
1.4500	263	3.922
1.4550	288	3.922
1.4600	317	3.922
1.4650	352	3.922
1.4700	391	3.922
1.4750	429	3.922
1.4800	463	3.922
1.4850	495	3.922
1.4900	521	3.922
1.4950	544	3.922
1.5000	578	3.922
1.5050	608	3.175
1.5100	623	3.175
1.5150	618	3.175
1.5200	614	3.175
1.5250	610	3.175
1.5300	610	3.175
1.5350	615	3.175
1.5400	618	3.175
1.5450	629	3.175
1.5500	641	3.175
1.5550	647	3.175
1.5600	651	3.175
1.5650	656	3.175
1.5700	655	3.175
1.5750	655	3.175
1.5800	654	3.175
1.5850	654	3.175
1.5900	651	3.175
1.5950	651	3.175
1.6000	650	3.175
1.6050	651	3.175
1.6100	652	3.175
1.6150	653	3.175
1.6200	654	3.175
1.6250	653	3.175
1.6300	654	3.175
1.6350	656	3.175
1.6400	653	3.175
1.6450	655	3.175
1.6500	657	3.175
1.6550	655	3.175
1.6600	656	3.175
1.6650	656	3.175
1.6700	656	3.175
1.6750	657	3.175
1.6800	655	3.175
1.6850	657	3.175
1.6900	657	3.175
1.6950	657	3.175
1.7000	656	3.175
1.7050	656	3.175
1.7100	657	3.175
1.7150	657	3.175
1.7200	656	3.175
1.7250	657	3.175
1.7300	656	3.175
1.7350	656	3.175
1.7400	655	3.175
1.7450	656	3.175
1.7500	656	3.175
1.7550	656	3.175
1.7600	657	3.175
1.7650	656	3.175
1.7700	655	3.175
1.7750	658	3.175
1.7800	655	3.175
1.7850	659	3.175
1.7900	655	3.175
1.7950	657	3.175
1.8000	657	3.175
1.8050	656	3.175
1.8100	657	3.175
1.8150	658	3.175
1.8200	656	3.175
1.8250	657	3.175
1.8300	656	3.175
1.8350	658	3.175
1.8400	656	3.175
1.8450	658	3.175
1.8500	657	3.175
1.8550	658	3.175
1.8600	658	3.175
1.8650	656	3.175
1.8700	657	3.175
1.8750	659	3.175
1.8800	659	3.175
1.8850	658	3.175
1.8900	658	3.175
1.8950	657	3.175
1.9000	659	3.175
1.9050	659	3.175
1.9100	660	3.175
1.9150	658	3.175
1.9200	660	3.175
1.9250	659	3.175
1.9300	657	3.175
1.9350	659	3.175
1.9400	659	3.175
1.9450	660	3.175
1.9500	659	3.175
1.9550	658	3.175
1.9600	659	3.175
1.9650	658	3.175
1.9700	658	3.175
1.9750	659	3.175
1.9800	658	3.175
1.9850	658	3.175
1.9900	659	3.175
1.9950	660	3.175
2.0000	659	3.175
2.0050	659	3.175
2.0100	660	3.175
2.0150	659	3.175
2.0200	661	3.175
2.0250	660	3.175
2.0300	658	3.175
2.0350	660	3.175
2.0400	657	3.175
2.0450	659	3.175
2.0500	661	3.175
2.0550	660	3.175
2.0600	658	3.175
2.0650	659	3.175
2.0700	660	3.175
2.0750	660	3.175
2.0800	658	3.175
2.0850	660	3.175
2.0900	659	3.175
2.0950	660	3.175
2.1000	659	3.175
2.1050	659	3.175
2.1100	659	3.175
2.1150	659	3.175
2.1200	660	3.175
2.1250	659	3.175
2.1300	659	3.175
2.1350	660	3.175
2.1400	660	3.175
2.1450	660	3.175
2.1500	660	3.175
2.1550	659	3.175
2.1600	659	3.175
2.1650	659	3.175
2.1700	659	3.175
2.1750	660	3.175
2.1800	660	3.175
2.1850	661	3.175
2.1900	659	3.175
2.1950	659	3.175
2.2000	659	3.175
2.2050	660	3.175
2.2100	661	3.175
2.2150	660	3.175
2.2200	658	3.175
2.2250	659	3.175
2.2300	658	3.175
2.2350	658	3.175
2.2400	660	3.175
2.2450	661	3.175
2.2500	659	3.175
2.2550	659	5.263
2.2600	661	5.263
2.2650	658	5.263
2.2700	660	5.263
2.2750	658	5.263
2.2800	659	5.263
2.2850	660	5.263
2.2900	658	5.263
2.2950	658	5.263
2.3000	659	5.263
2.3050	658	5.263
2.3100	660	5.263
2.3150	658	5.263
2.3200	661	5.263
2.3250	659	5.263
2.3300	659	5.263
2.3350	660	5.263
2.3400	660	5.263
2.3450	659	5.263
2.3500	661	5.263
2.3550	658	5.263
2.3600	662	5.263
2.3650	659	5.263
2.3700	660	5.263
2.3750	659	5.263
2.3800	660	5.263
2.3850	659	5.263
2.3900	658	5.263
2.3950	658	5.263
2.4000	660	5.263
2.4050	658	5.263
2.4100	660	5.263
2.4150	659	5.263
2.4200	659	5.263
2.4250	659	5.263
2.4300	657	5.263
2.4350	659	5.263
2.4400	660	5.263
2.4450	661	5.263
2.4500	659	5.263
2.4550	659	5.263
2.4600	661	5.263
2.4650	658	5.263
2.4700	660	5.263
2.4750	660	5.263
2.4800	660	5.263
2.4850	660	5.263
2.4900	658	5.263
2.4950	660	5.263
2.5000	660	5.263
2.5050	660	28.572
2.5100	660	28.572
2.5150	660	28.572
2.5200	660	28.572
2.5250	659	28.572
2.5300	658	28.572
2.5350	660	28.572
2.5400	659	28.572
2.5450	659	28.572
2.5500	658	28.572
2.5550	659	28.572
2.5600	660	28.572
2.5650	659	28.572
2.5700	660	28.572
2.5750	659	28.572
2.5800	660	28.572
2.5850	661	28.572
2.5900	659	28.572
2.5950	659	28.572
2.6000	660	28.572
2.6050	659	28.572
2.6100	661	28.572
2.6150	658	28.572
2.6200	660	28.572
2.6250	661	28.572
2.6300	659	28.572
2.6350	662	28.572
2.6400	660	28.572
2.6450	658	28.572
2.6500	660	28.572
2.6550	660	28.572
2.6600	661	28.572
2.6650	660	28.572
2.6700	660	28.572
2.6750	659	28.572
2.6800	659	28.572
2.6850	661	28.572
2.6900	660	28.572
2.6950	660	28.572
2.7000	660	28.572
2.7050	660	28.572
2.7100	660	28.572
2.7150	659	28.572
2.7200	659	28.572
2.7250	660	28.572
2.7300	659	28.572
2.7350	660	28.572
2.7400	660	28.572
2.7450	660	28.572
2.7500	660	28.572
2.7550	660	33.333
2.7600	661	33.333
2.7650	659	33.333
2.7700	660	33.333
2.7750	659	33.333
2.7800	661	33.333
2.7850	662	33.333
2.7900	659	33.333
2.7950	660	33.333
2.8000	659	33.333
2.8050	661	33.333
2.8100	659	33.333
2.8150	659	33.333
2.8200	659	33.333
2.8250	660	33.333
2.8300	658	33.333
2.8350	659	33.333
2.8400	660	33.333
2.8450	659	33.333
2.8500	660	33.333
2.8550	659	33.333
2.8600	661	33.333
2.8650	661	33.333
2.8700	660	33.333
2.8750	660	33.333
2.8800	660	33.333
2.8850	661	33.333
2.8900	661	33.333
2.8950	659	33.333
2.9000	662	33.333
2.9050	658	33.333
2.9100	660	33.333
2.9150	660	33.333
2.9200	660	33.333
2.9250	659	33.333
2.9300	660	33.333
2.9350	662	33.333
2.9400	660	33.333
2.9450	660	33.333
2.9500	661	33.333
2.9550	660	33.333
2.9600	660	33.333
2.9650	658	33.333
2.9700	659	33.333
2.9750	662	33.333
2.9800	661	33.333
2.9850	661	33.333
2.9900	659	33.333
2.9950	659	33.333
3.0000	659	33.333
3.0050	660	25.000
3.0100	660	25.000
3.0150	659	25.000
3.0200	659	25.000
3.0250	661	25.000
3.0300	659	25.000
3.0350	661	25.000
3.0400	659	25.000
3.0450	661	25.000
3.0500	661	25.000
3.0550	660	25.000
3.0600	659	25.000
3.0650	659	25.000
3.0700	660	25.000
3.0750	660	25.000
3.0800	659	25.000
3.0850	661	25.000
3.0900	658	25.000
3.0950	660	25.000
3.1000	661	25.000
3.1050	661	25.000
3.1100	660	25.000
3.1150	658	25.000
3.1200	659	25.000
3.1250	659	25.000
3.1300	661	25.000
3.1350	659	25.000
3.1400	658	25.000
3.1450	660	25.000
3.1500	660	25.000
3.1550	659	25.000
3.1600	661	25.000
3.1650	659	25.000
3.1700	660	25.000
3.1750	659	25.000
3.1800	660	25.000
3.1850	660	25.000
3.1900	661	25.000
3.1950	660	25.000
3.2000	661	25.000
3.2050	658	25.000
3.2100	660	25.000
3.2150	661	25.000
3.2200	660	25.000
3.2250	659	25.000
3.2300	661	25.000
3.2350	661	25.000
3.2400	658	25.000
3.2450	659	25.000
3.2500	659	25.000
3.2550	660	28.571
3.2600	662	28.571
3.2650	658	28.571
3.2700	661	28.571
3.2750	660	28.571
3.2800	659	28.571
3.2850	659	28.571
3.2900	658	28.571
3.2950	659	28.571
3.3000	658	28.571
3.3050	658	28.571
3.3100	658	28.571
3.3150	658	28.571
3.3200	659	28.571
3.3250	659	28.571
3.3300	657	28.571
3.3350	660	28.571
3.3400	657	28.571
3.3450	658	28.571
3.3500	659	28.571
3.3550	658	28.571
3.3600	660	28.571
3.3650	657	28.571
3.3700	657	28.571
3.3750	658	28.571
3.3800	658	28.571
3.3850	659	28.571
3.3900	659	28.571
3.3950	659	28.571
3.4000	658	28.571
3.4050	658	28.571
3.4100	659	28.571
3.4150	659	28.571
3.4200	659	28.571
3.4250	658	28.571
3.4300	660	28.571
3.4350	660	28.571
3.4400	656	28.571
3.4450	659	28.571
3.4500	659	28.571
3.4550	658	28.571
3.4600	658	28.571
3.4650	659	28.571
3.4700	657	28.571
3.4750	659	28.571
3.4800	659	28.571
3.4850	659	28.571
3.4900	658	28.571
3.4950	658	28.571
3.5000	657	28.571
3.5050	656	28.572
3.5100	659	28.572
3.5150	659	28.572
3.5200	659	28.572
3.5250	658	28.572
3.5300	656	28.572
3.5350	660	28.572
3.5400	657	28.572
3.5450	657	28.572
3.5500	658	28.572
3.5550	656	28.572
3.5600	658	28.572
3.5650	658	28.572
3.5700	657	28.572
3.5750	657	28.572
3.5800	656	28.572
3.5850	658	28.572
3.5900	657	28.572
3.5950	656	28.572
3.6000	656	28.572
3.6050	656	28.572
3.6100	658	28.572
3.6150	656	28.572
3.6200	656	28.572
3.6250	655	28.572
3.6300	656	28.572
3.6350	657	28.572
3.6400	657	28.572
3.6450	658	28.572
3.6500	657	28.572
3.6550	656	28.572
3.6600	657	28.572
3.6650	658	28.572
3.6700	658	28.572
3.6750	658	28.572
3.6800	659	28.572
3.6850	659	28.572
3.6900	660	28.572
3.6950	660	28.572
3.7000	661	28.572
3.7050	658	28.572
3.7100	661	28.572
3.7150	660	28.572
3.7200	661	28.572
3.7250	661	28.572
3.7300	661	28.572
3.7350	661	28.572
3.7400	662	28.572
3.7450	663	28.572
3.7500	663	28.572
3.7550	660	5.714
3.7600	662	5.714
3.7650	662	5.714
3.7700	662	5.714
3.7750	661	5.714
3.7800	662	5.714
3.7850	661	5.714
3.7900	659	5.714
3.7950	661	5.714
3.8000	661	5.714
3.8050	659	5.714
3.8100	661	5.714
3.8150	661	5.714
3.8200	661	5.714
3.8250	662	5.714
3.8300	658	5.714
3.8350	662	5.714
3.8400	661	5.714
3.8450	660	5.714
3.8500	661	5.714
3.8550	659	5.714
3.8600	660	5.714
3.8650	659	5.714
3.8700	659	5.714
3.8750	659	5.714
3.8800	659	5.714
3.8850	659	5.714
3.8900	658	5.714
3.8950	658	5.714
3.9000	658	5.714
3.9050	658	5.714
3.9100	659	5.714
3.9150	656	5.714
3.9200	658	5.714
3.9250	657	5.714
3.9300	658	5.714
3.9350	657	5.714
3.9400	656	5.714
3.9450	657	5.714
3.9500	656	5.714
3.9550	655	5.714
3.9600	657	5.714
3.9650	656	5.714
3.9700	657	5.714
3.9750	657	5.714
3.9800	658	5.714
3.9850	658	5.714
3.9900	656	5.714
3.9950	657	5.714
4.0000	656	5.714
4.0050	657	6.250
4.0100	657	6.250
4.0150	656	6.250
4.0200	657	6.250
4.0250	657	6.250
4.0300	657	6.250
4.0350	656	6.250
4.0400	657	6.250
4.0450	658	6.250
4.0500	657	6.250
4.0550	657	6.250
4.0600	656	6.250
4.0650	657	6.250
4.0700	656	6.250
4.0750	656	6.250
4.0800	656	6.250
4.0850	657	6.250
4.0900	656	6.250
4.0950	656	6.250
4.1000	656	6.250
4.1050	656	6.250
4.1100	657	6.250
4.1150	657	6.250
4.1200	657	6.250
4.1250	655	6.250
4.1300	656	6.250
4.1350	657	6.250
4.1400	656	6.250
4.1450	656	6.250
4.1500	656	6.250
4.1550	657	6.250
4.1600	657	6.250
4.1650	657	6.250
4.1700	657	6.250
4.1750	655	6.250
4.1800	655	6.250
4.1850	656	6.250
4.1900	655	6.250
4.1950	656	6.250
4.2000	656	6.250
4.2050	656	6.250
4.2100	658	6.250
4.2150	658	6.250
4.2200	657	6.250
4.2250	657	6.250
4.2300	657	6.250
4.2350	657	6.250
4.2400	655	6.250
4.2450	657	6.250
4.2500	657	6.250
4.2550	656	3.077
4.2600	656	3.077
4.2650	656	3.077
4.2700	657	3.077
4.2750	657	3.077
4.2800	655	3.077
4.2850	655	3.077
4.2900	656	3.077
4.2950	658	3.077
4.3000	657	3.077
4.3050	657	3.077
4.3100	657	3.077
4.3150	657	3.077
4.3200	656	3.077
4.3250	657	3.077
4.3300	655	3.077
4.3350	657	3.077
4.3400	656	3.077
4.3450	656	3.077
4.3500	656	3.077
4.3550	655	3.077
4.3600	656	3.077
4.3650	656	3.077
4.3700	656	3.077
4.3750	655	3.077
4.3800	656	3.077
4.3850	656	3.077
4.3900	656	3.077
4.3950	656	3.077
4.4000	656	3.077
4.4050	656	3.077
4.4100	657	3.077
4.4150	655	3.077
4.4200	657	3.077
4.4250	657	3.077
4.4300	656	3.077
4.4350	658	3.077
4.4400	655	3.077
4.4450	656	3.077
4.4500	656	3.077
4.4550	656	3.077
4.4600	657	3.077
4.4650	655	3.077
4.4700	656	3.077
4.4750	657	3.077
4.4800	657	3.077
4.4850	657	3.077
4.4900	655	3.077
4.4950	657	3.077
4.5000	657	3.077
4.5050	655	20.000
4.5100	656	20.000
4.5150	654	20.000
4.5200	656	20.000
4.5250	657	20.000
4.5300	656	20.000
4.5350	656	20.000
4.5400	657	20.000
4.5450	658	20.000
4.5500	655	20.000
4.5550	657	20.000
4.5600	657	20.000
4.5650	655	20.000
4.5700	657	20.000
4.5750	656	20.000
4.5800	656	20.000
4.5850	656	20.000
4.5900	656	20.000
4.5950	656	20.000
4.6000	656	20.000
4.6050	657	20.000
4.6100	655	20.000
4.6150	655	20.000
4.6200	656	20.000
4.6250	654	20.000
4.6300	656	20.000
4.6350	656	20.000
4.6400	656	20.000
4.6450	657	20.000
4.6500	655	20.000
4.6550	656	20.000
4.6600	656	20.000
4.6650	654	20.000
4.6700	656	20.000
4.6750	657	20.000
4.6800	657	20.000
4.6850	655	20.000
4.6900	656	20.000
4.6950	655	20.000
4.7000	656	20.000
4.7050	655	20.000
4.7100	657	20.000
4.7150	656	20.000
4.7200	656	20.000
4.7250	656	20.000
4.7300	656	20.000
4.7350	656	20.000
4.7400	655	20.000
4.7450	656	20.000
4.7500	655	20.000
4.7550	656	22.222
4.7600	656	22.222
4.7650	657	22.222
4.7700	657	22.222
4.7750	655	22.222
4.7800	656	22.222
4.7850	656	22.222
4.7900	656	22.222
4.7950	656	22.222
4.8000	656	22.222
4.8050	656	22.222
4.8100	654	22.222
4.8150	657	22.222
4.8200	656	22.222
4.8250	657	22.222
4.8300	657	22.222
4.8350	657	22.222
4.8400	656	22.222
4.8450	657	22.222
4.8500	654	22.222
4.8550	656	22.222
4.8600	656	22.222
4.8650	654	22.222
4.8700	655	22.222
4.8750	656	22.222
4.8800	655	22.222
4.8850	656	22.222
4.8900	657	22.222
4.8950	657	22.222
4.9000	656	22.222
4.9050	657	22.222
4.9100	656	22.222
4.9150	657	22.222
4.9200	656	22.222
4.9250	655	22.222
4.9300	656	22.222
4.9350	657	22.222
4.9400	656	22.222
4.9450	657	22.222
4.9500	656	22.222
4.9550	657	22.222
4.9600	657	22.222
4.9650	656	22.222
4.9700	656	22.222
4.9750	657	22.222
4.9800	654	22.222
4.9850	656	22.222
4.9900	655	22.222
4.9950	655	22.222
5.0000	657	22.222
5.0050	655	39.999
5.0100	655	39.999
5.0150	656	39.999
5.0200	656	39.999
5.0250	654	39.999
5.0300	655	39.999
5.0350	655	39.999
5.0400	655	39.999
5.0450	656	39.999
5.0500	656	39.999
5.0550	656	39.999
5.0600	657	39.999
5.0650	654	39.999
5.0700	655	39.999
5.0750	658	39.999
5.0800	656	39.999
5.0850	656	39.999
5.0900	655	39.999
5.0950	657	39.999
5.1000	655	39.999
5.1050	654	39.999
5.1100	655	39.999
5.1150	655	39.999
5.1200	657	39.999
5.1250	656	39.999
5.1300	657	39.999
5.1350	657	39.999
5.1400	655	39.999
5.1450	656	39.999
5.1500	655	39.999
5.1550	656	39.999
5.1600	656	39.999
5.1650	656	39.999
5.1700	655	39.999
5.1750	656	39.999
5.1800	656	39.999
5.1850	656	39.999
5.1900	656	39.999
5.1950	655	39.999
5.2000	656	39.999
5.2050	655	39.999
5.2100	657	39.999
5.2150	655	39.999
5.2200	655	39.999
5.2250	656	39.999
5.2300	654	39.999
5.2350	654	39.999
5.2400	655	39.999
5.2450	656	39.999
5.2500	655	39.999
5.2550	656	28.572
5.2600	658	28.572
5.2650	657	28.572
5.2700	657	28.572
5.2750	654	28.572
5.2800	656	28.572
5.2850	656	28.572
5.2900	655	28.572
5.2950	655	28.572
5.3000	655	28.572
5.3050	655	28.572
5.3100	656	28.572
5.3150	656	28.572
5.3200	657	28.572
5.3250	655	28.572
5.3300	657	28.572
5.3350	657	28.572
5.3400	657	28.572
5.3450	656	28.572
5.3500	655	28.572
5.3550	655	28.572
5.3600	657	28.572
5.3650	655	28.572
5.3700	656	28.572
5.3750	655	28.572
5.3800	655	28.572
5.3850	657	28.572
5.3900	654	28.572
5.3950	657	28.572
5.4000	655	28.572
5.4050	658	28.572
5.4100	656	28.572
5.4150	656	28.572
5.4200	656	28.572
5.4250	655	28.572
5.4300	656	28.572
5.4350	657	28.572
5.4400	656	28.572
5.4450	656	28.572
5.4500	656	28.572
5.4550	655	28.572
5.4600	657	28.572
5.4650	656	28.572
5.4700	657	28.572
5.4750	655	28.572
5.4800	656	28.572
5.4850	656	28.572
5.4900	656	28.572
5.4950	656	28.572
5.5000	656	28.572
5.5050	655	49.999
5.5100	655	49.999
5.5150	656	49.999
5.5200	656	49.999
5.5250	657	49.999
5.5300	655	49.999
5.5350	656	49.999
5.5400	655	49.999
5.5450	655	49.999
5.5500	656	49.999
5.5550	655	49.999
5.5600	655	49.999
5.5650	656	49.999
5.5700	656	49.999
5.5750	657	49.999
5.5800	657	49.999
5.5850	658	49.999
5.5900	655	49.999
5.5950	657	49.999
5.6000	656	49.999
5.6050	655	49.999
5.6100	657	49.999
5.6150	656	49.999
5.6200	657	49.999
5.6250	655	49.999
5.6300	656	49.999
5.6350	657	49.999
5.6400	655	49.999
5.6450	655	49.999
5.6500	656	49.999
5.6550	655	49.999
5.6600	656	49.999
5.6650	656	49.999
5.6700	656	49.999
5.6750	654	49.999
5.6800	656	49.999
5.6850	657	49.999
5.6900	656	49.999
5.6950	655	49.999
5.7000	654	49.999
5.7050	655	49.999
5.7100	657	49.999
5.7150	656	49.999
5.7200	656	49.999
5.7250	656	49.999
5.7300	654	49.999
5.7350	656	49.999
5.7400	657	49.999
5.7450	657	49.999
5.7500	656	49.999
5.7550	656	16.667
5.7600	656	16.667
5.7650	656	16.667
5.7700	657	16.667
5.7750	654	16.667
5.7800	656	16.667
5.7850	657	16.667
5.7900	654	16.667
5.7950	657	16.667
5.8000	655	16.667
5.8050	654	16.667
5.8100	655	16.667
5.8150	654	16.667
5.8200	656	16.667
5.8250	655	16.667
5.8300	654	16.667
5.8350	657	16.667
5.8400	655	16.667
5.8450	657	16.667
5.8500	655	16.667
5.8550	657	16.667
5.8600	658	16.667
5.8650	655	16.667
5.8700	656	16.667
5.8750	656	16.667
5.8800	656	16.667
5.8850	655	16.667
5.8900	654	16.667
5.8950	656	16.667
5.9000	657	16.667
5.9050	654	16.667
5.9100	657	16.667
5.9150	655	16.667
5.9200	656	16.667
5.9250	657	16.667
5.9300	656	16.667
5.9350	656	16.667
5.9400	654	16.667
5.9450	656	16.667
5.9500	656	16.667
5.9550	655	16.667
5.9600	656	16.667
5.9650	655	16.667
5.9700	656	16.667
5.9750	656	16.667
5.9800	655	16.667
5.9850	655	16.667
5.9900	656	16.667
5.9950	656	16.667
6.0000	654	16.667
6.0050	655	28.571
6.0100	655	28.571
6.0150	655	28.571
6.0200	657	28.571
6.0250	656	28.571
6.0300	655	28.571
6.0350	655	28.571
6.0400	656	28.571
6.0450	656	28.571
6.0500	655	28.571
6.0550	655	28.571
6.0600	655	28.571
6.0650	655	28.571
6.0700	655	28.571
6.0750	656	28.571
6.0800	655	28.571
6.0850	656	28.571
6.0900	653	28.571
6.0950	655	28.571
6.1000	656	28.571
6.1050	655	28.571
6.1100	657	28.571
6.1150	655	28.571
6.1200	656	28.571
6.1250	655	28.571
6.1300	656	28.571
6.1350	656	28.571
6.1400	655	28.571
6.1450	656	28.571
6.1500	656	28.571
6.1550	656	28.571
6.1600	655	28.571
6.1650	656	28.571
6.1700	656	28.571
6.1750	654	28.571
6.1800	656	28.571
6.1850	655	28.571
6.1900	656	28.571
6.1950	656	28.571
6.2000	655	28.571
6.2050	654	28.571
6.2100	655	28.571
6.2150	655	28.571
6.2200	655	28.571
6.2250	656	28.571
6.2300	655	28.571
6.2350	656	28.571
6.2400	657	28.571
6.2450	656	28.571
6.2500	655	28.571
6.2550	655	22.222
6.2600	656	22.222
6.2650	654	22.222
6.2700	656	22.222
6.2750	654	22.222
6.2800	654	22.222
6.2850	655	22.222
6.2900	655	22.222
6.2950	655	22.222
6.3000	656	22.222
6.3050	655	22.222
6.3100	657	22.222
6.3150	655	22.222
6.3200	657	22.222
6.3250	656	22.222
6.3300	655	22.222
6.3350	655	22.222
6.3400	655	22.222
6.3450	656	22.222
6.3500	657	22.222
6.3550	655	22.222
